what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926145602
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1254926145613
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926153353
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926153612
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926153648
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926155704
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1254926155717
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926157641
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926157658
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926157667
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926157697
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926159819
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926175506
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254926176557
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254926202032
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926210859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926211167
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926211204
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926213724
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1254926213735
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926215574
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926215588
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926215596
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926215626
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254926217713
