what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare.CompareEditor",1255251025459
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251025834
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251026599
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1255251036291
activated,editor,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare.CompareEditor",1255251036480
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251036766
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251037072
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1255251061331
activated,editor,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare.CompareEditor",1255251061527
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251061816
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251062131
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1255251064946
activated,editor,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare.CompareEditor",1255251065130
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251065418
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251065691
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1255251067625
activated,editor,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare.CompareEditor",1255251075409
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251075697
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251075969
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1255251096839
activated,editor,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare.CompareEditor",1255251099189
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251099476
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255251099788
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1255251111336
activated,editor,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare.CompareEditor",1255251111534
