what,kind,bundleId,bundleVersion,description,time
started,bundle,org.apache.derby.ui,1.1.2,"org.apache.derby.ui",1254986628554
started,bundle,org.aspectj.ajde,1.6.5.20090618034232,"org.aspectj.ajde",1254986628554
started,bundle,org.eclipse.ajdt.core,2.0.0.e35x-20090624-1600,"org.eclipse.ajdt.core",1254986628554
started,bundle,org.eclipse.ajdt.ui,2.0.0.e35x-20090624-1600,"org.eclipse.ajdt.ui",1254986628554
started,bundle,org.eclipse.contribution.weaving.jdt,2.0.0.e35x-20090624-1600,"org.eclipse.contribution.weaving.jdt",1254986628554
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.0.200906171200,"org.eclipse.equinox.weaving.aspectj",1254986628554
os,sysinfo,,,"win32",1254986628558
arch,sysinfo,,,"x86",1254986628558
ws,sysinfo,,,"win32",1254986628558
locale,sysinfo,,,"en_US",1254986628558
processors,sysinfo,,,"2",1254986628558
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1254986628558
java.runtime.version,sysinfo,,,"1.6.0_10-b33",1254986628558
java.specification.name,sysinfo,,,"Java Platform API Specification",1254986628558
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1254986628558
java.specification.version,sysinfo,,,"1.6",1254986628558
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1254986628558
java.version,sysinfo,,,"1.6.0_10",1254986628558
java.vm.info,sysinfo,,,"mixed mode",1254986628558
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1254986628558
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1254986628558
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1254986628558
java.vm.specification.version,sysinfo,,,"1.0",1254986628558
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1254986628558
java.vm.version,sysinfo,,,"11.0-b16",1254986628558
