what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1254902253093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902258893
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902258926
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902258960
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902266810
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1254902266854
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902269155
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902453585
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1254902457378
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254902489670
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254902534004
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254902565497
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1254902567252
closed,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254902567253
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254902568414
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902579725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902579757
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902579789
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902586954
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1254902586997
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902589192
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902602641
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1254902602649
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902612637
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254902695901
