what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1255015094821
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1255015094885
closed,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1255015094885
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1255015100622
opened,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1255015100878
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1255015100935
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1255015116203
closed,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1255015116203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255015124456
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255015127695
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1255015127705
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255015133887
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255015134623
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1255015134630
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255015143266
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255015143445
executed,command,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.antShortcut.run",1255015151383
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1255015167515
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1255015170138
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1255015181898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255015185910
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255015198374
opened,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1255015204354
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1255015204411
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1255015205735
