what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254904798915
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904809607
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904809638
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904809669
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904818433
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1254904818481
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904820641
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904895849
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904903744
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904904145
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904904177
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904905871
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1254904905939
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904907217
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904907236
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904907249
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904907344
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904908019
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254904988287
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.EquinoxLaunchShortcut.run",1254905002637
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1254905013490
opened,view,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1254905037433
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254905039206
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254905045077
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254905045131
