what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016801987
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016807101
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016811097
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255016811178
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255016811293
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.navigate.open.type",1255016811401
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1255016829117
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255016839170
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1255016841723
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255016841723
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016845624
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016848366
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016850971
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016898373
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016898436
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016898891
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255016903432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016921428
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255016929615
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255016929721
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255016929810
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.navigate.open.type",1255016929872
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1255016932599
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255016940884
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1255016942962
