what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254913894473
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254913906505
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254913915038
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254913952670
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1254913956938
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254913956991
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254913981041
opened,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254913994311
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254913994345
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254914003308
closed,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254914003308
opened,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254914009988
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254914010029
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254914013127
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254914026704
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254914035655
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254914041917
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254914050231
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254914063887
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254914073188
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254914074260
executed,command,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1254914079022
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254914079075
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254914089200
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254914090589
