what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254910926052
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254910928274
opened,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254910934968
activated,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254910935018
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254910949535
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254910955316
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254910975469
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254910983764
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254910987033
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254910988095
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254910989488
closed,editor,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.manifestEditor",1254910989488
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254910996813
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254911052927
opened,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1254911069045
activated,perspective,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.PDEPerspective",1254911069094
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1254911069179
opened,view,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.PluginsView",1254911071227
activated,view,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui.PluginsView",1254911071311
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254911087374
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254911097110
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254911098254
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254911098488
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ant",1254911100644
stopped,bundle,org.eclipse.mylyn.pde.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.pde.ui",1254911100644
