what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990779107
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990796457
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254990796918
started,bundle,org.eclipse.pde.build,3.5.1.R35x_20090820,"org.eclipse.pde.build",1254990796937
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254990797079
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254990802410
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990808755
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990827380
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1254990827392
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990833917
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990840181
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1254990840193
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990849438
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990854367
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1254990854378
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990862388
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990868278
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1254990868290
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990873353
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990876607
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1254990876618
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254990889795
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990895048
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254990897166
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1254990897177
