what,kind,bundleId,bundleVersion,description,time
error,log,,,"Bad type signature: ;\n",1255165283867
error,log,,,"Bad type signature: ;\n",1255165283868
error,log,,,"Bad type signature: ;\n",1255165283870
error,log,,,"Bad type signature: ;\n",1255165283872
error,log,,,"Bad type signature: ;\n",1255165283889
error,log,,,"Bad type signature: ;\n",1255165283891
error,log,,,"Bad type signature: ;\n",1255165283892
error,log,,,"Bad type signature: ;\n",1255165283894
error,log,,,"Bad type signature: ;\n",1255165283895
error,log,,,"Bad type signature: ;\n",1255165283897
error,log,,,"Bad type signature: ;\n",1255165283898
error,log,,,"Bad type signature: ;\n",1255165283900
error,log,,,"Bad type signature: ;\n",1255165283902
error,log,,,"Bad type signature: ;\n",1255165283903
error,log,,,"Bad type signature: ;\n",1255165283905
error,log,,,"Bad type signature: ;\n",1255165283906
error,log,,,"Bad type signature: ;\n",1255165283907
error,log,,,"Bad type signature: ;\n",1255165283909
error,log,,,"Bad type signature: ;\n",1255165283910
error,log,,,"Bad type signature: ;\n",1255165283912
error,log,,,"Bad type signature: ;\n",1255165283913
error,log,,,"Bad type signature: ;\n",1255165283915
error,log,,,"Bad type signature: ;\n",1255165283917
error,log,,,"Bad type signature: ;\n",1255165286680
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255165289142
