what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254930291007
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254930293221
executed,command,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.junitShortcut.run",1254930297605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930298376
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930299592
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1254930299600
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254930306612
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254930308094
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254930681374
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1254930681457
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254930681458
executed,command,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.junitShortcut.run",1254930715934
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1254930716952
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930717627
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930717660
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930717667
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930717679
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930717687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930717694
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930717701
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254930717713
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254930730582
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254930730709
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1254930738357
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1254930738358
