what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1255202585177
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1255202585177
java.specification.version,sysinfo,,,"1.6",1255202585177
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1255202585177
java.version,sysinfo,,,"1.6.0_10",1255202585177
java.vm.info,sysinfo,,,"mixed mode",1255202585177
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1255202585177
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1255202585177
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1255202585177
java.vm.specification.version,sysinfo,,,"1.0",1255202585177
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1255202585177
java.vm.version,sysinfo,,,"11.0-b16",1255202585177
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1255202585177
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1255202585191
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1255202585233
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1255202585233
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1255202585276
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1255202585276
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1255202585495
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1255202585498
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1255202585615
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1255202587714
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1255202587769
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1255202598161
started,bundle,org.eclipse.contribution.xref.core,2.0.0.e35x-20090624-1600,"org.eclipse.contribution.xref.core",1255202603484
